SKU,QtdEstoque,DataSnapshot,Laboratorio
24635,0,20/01/2026,BH Shopping
24653,0,20/01/2026,BH Shopping
24682,0,20/01/2026,BH Shopping
24690,2,20/01/2026,BH Shopping
24693,4,20/01/2026,BH Shopping
24714,2,20/01/2026,BH Shopping
24722,2,20/01/2026,BH Shopping
24739,0,20/01/2026,BH Shopping
24757,0,20/01/2026,BH Shopping
24765,2,20/01/2026,BH Shopping
24766,0,20/01/2026,BH Shopping
24767,0,20/01/2026,BH Shopping
24768,1,20/01/2026,BH Shopping
24786,0,20/01/2026,BH Shopping
24806,0,20/01/2026,BH Shopping
24808,1,20/01/2026,BH Shopping
24809,2,20/01/2026,BH Shopping
24811,2,20/01/2026,BH Shopping
24812,5,20/01/2026,BH Shopping
24814,4,20/01/2026,BH Shopping
24874,0,20/01/2026,BH Shopping
24875,0,20/01/2026,BH Shopping
24876,0,20/01/2026,BH Shopping
24877,0,20/01/2026,BH Shopping
24878,0,20/01/2026,BH Shopping
24879,0,20/01/2026,BH Shopping
24880,0,20/01/2026,BH Shopping
24881,0,20/01/2026,BH Shopping
24882,0,20/01/2026,BH Shopping
24883,1,20/01/2026,BH Shopping
24884,1,20/01/2026,BH Shopping
24885,0,20/01/2026,BH Shopping
24886,0,20/01/2026,BH Shopping
24887,0,20/01/2026,BH Shopping
24888,0,20/01/2026,BH Shopping
24889,0,20/01/2026,BH Shopping
24891,1,20/01/2026,BH Shopping
24892,5,20/01/2026,BH Shopping
24894,4,20/01/2026,BH Shopping
24899,1,20/01/2026,BH Shopping
24900,1,20/01/2026,BH Shopping
24901,1,20/01/2026,BH Shopping
24923,0,20/01/2026,BH Shopping
24924,0,20/01/2026,BH Shopping
24925,0,20/01/2026,BH Shopping
24927,0,20/01/2026,BH Shopping
24928,1,20/01/2026,BH Shopping
24929,0,20/01/2026,BH Shopping
24930,0,20/01/2026,BH Shopping
24932,0,20/01/2026,BH Shopping
24933,0,20/01/2026,BH Shopping
24934,0,20/01/2026,BH Shopping
24935,0,20/01/2026,BH Shopping
24947,0,20/01/2026,BH Shopping
24948,0,20/01/2026,BH Shopping
24949,0,20/01/2026,BH Shopping
24950,0,20/01/2026,BH Shopping
24951,0,20/01/2026,BH Shopping
24952,0,20/01/2026,BH Shopping
24953,0,20/01/2026,BH Shopping
24954,0,20/01/2026,BH Shopping
24955,0,20/01/2026,BH Shopping
24956,0,20/01/2026,BH Shopping
24957,0,20/01/2026,BH Shopping
24958,0,20/01/2026,BH Shopping
24959,0,20/01/2026,BH Shopping
24960,0,20/01/2026,BH Shopping
24961,0,20/01/2026,BH Shopping
24962,0,20/01/2026,BH Shopping
24964,0,20/01/2026,BH Shopping
24965,0,20/01/2026,BH Shopping
24966,0,20/01/2026,BH Shopping
24967,0,20/01/2026,BH Shopping
24968,0,20/01/2026,BH Shopping
24969,0,20/01/2026,BH Shopping
24970,0,20/01/2026,BH Shopping
24971,0,20/01/2026,BH Shopping
24972,0,20/01/2026,BH Shopping
24973,0,20/01/2026,BH Shopping
24974,0,20/01/2026,BH Shopping
24975,0,20/01/2026,BH Shopping
24976,0,20/01/2026,BH Shopping
24977,0,20/01/2026,BH Shopping
24978,0,20/01/2026,BH Shopping
24979,0,20/01/2026,BH Shopping
24980,0,20/01/2026,BH Shopping
24981,0,20/01/2026,BH Shopping
24982,0,20/01/2026,BH Shopping
24983,0,20/01/2026,BH Shopping
24984,0,20/01/2026,BH Shopping
24985,0,20/01/2026,BH Shopping
24987,0,20/01/2026,BH Shopping
25007,0,20/01/2026,BH Shopping
25008,0,20/01/2026,BH Shopping
25011,0,20/01/2026,BH Shopping
25012,0,20/01/2026,BH Shopping
25013,0,20/01/2026,BH Shopping
25015,0,20/01/2026,BH Shopping
25018,0,20/01/2026,BH Shopping
25104,1,20/01/2026,BH Shopping
25160,2,20/01/2026,BH Shopping
25176,8,20/01/2026,BH Shopping
25178,2,20/01/2026,BH Shopping
25227,0,20/01/2026,BH Shopping
25228,3,20/01/2026,BH Shopping
25229,1,20/01/2026,BH Shopping
25232,2,20/01/2026,BH Shopping
25238,3,20/01/2026,BH Shopping
25247,0,20/01/2026,BH Shopping
25248,2,20/01/2026,BH Shopping
25259,0,20/01/2026,BH Shopping
25260,0,20/01/2026,BH Shopping
25261,0,20/01/2026,BH Shopping
25262,0,20/01/2026,BH Shopping
25263,0,20/01/2026,BH Shopping
25264,0,20/01/2026,BH Shopping
25265,3,20/01/2026,BH Shopping
25266,2,20/01/2026,BH Shopping
25267,2,20/01/2026,BH Shopping
25273,0,20/01/2026,BH Shopping
25288,0,20/01/2026,BH Shopping
25289,0,20/01/2026,BH Shopping
25330,0,20/01/2026,BH Shopping
25331,0,20/01/2026,BH Shopping
25368,4,20/01/2026,BH Shopping
25370,0,20/01/2026,BH Shopping
25371,2,20/01/2026,BH Shopping
25373,3,20/01/2026,BH Shopping
25378,1,20/01/2026,BH Shopping
25414,1,20/01/2026,BH Shopping
25415,2,20/01/2026,BH Shopping
25416,0,20/01/2026,BH Shopping
25418,0,20/01/2026,BH Shopping
25419,0,20/01/2026,BH Shopping
25420,0,20/01/2026,BH Shopping
25423,0,20/01/2026,BH Shopping
25424,1,20/01/2026,BH Shopping
25425,0,20/01/2026,BH Shopping
25426,0,20/01/2026,BH Shopping
25427,0,20/01/2026,BH Shopping
25428,1,20/01/2026,BH Shopping
25429,0,20/01/2026,BH Shopping
25430,0,20/01/2026,BH Shopping
25431,0,20/01/2026,BH Shopping
25432,3,20/01/2026,BH Shopping
25433,0,20/01/2026,BH Shopping
25434,1,20/01/2026,BH Shopping
25435,3,20/01/2026,BH Shopping
25437,0,20/01/2026,BH Shopping
25438,0,20/01/2026,BH Shopping
25440,1,20/01/2026,BH Shopping
25441,2,20/01/2026,BH Shopping
25442,2,20/01/2026,BH Shopping
25443,0,20/01/2026,BH Shopping
25444,0,20/01/2026,BH Shopping
25445,0,20/01/2026,BH Shopping
25447,0,20/01/2026,BH Shopping
25448,0,20/01/2026,BH Shopping
25449,1,20/01/2026,BH Shopping
25450,0,20/01/2026,BH Shopping
25451,0,20/01/2026,BH Shopping
25487,2,20/01/2026,BH Shopping
25488,2,20/01/2026,BH Shopping
25489,3,20/01/2026,BH Shopping
25490,0,20/01/2026,BH Shopping
25491,2,20/01/2026,BH Shopping
25492,2,20/01/2026,BH Shopping
25493,1,20/01/2026,BH Shopping
25494,0,20/01/2026,BH Shopping
25495,2,20/01/2026,BH Shopping
25499,0,20/01/2026,BH Shopping
25633,1,20/01/2026,BH Shopping
25634,1,20/01/2026,BH Shopping
25671,1,20/01/2026,BH Shopping
25718,0,20/01/2026,BH Shopping
25719,2,20/01/2026,BH Shopping
25720,4,20/01/2026,BH Shopping
25721,4,20/01/2026,BH Shopping
25722,2,20/01/2026,BH Shopping
25723,3,20/01/2026,BH Shopping
25724,0,20/01/2026,BH Shopping
25725,0,20/01/2026,BH Shopping
25726,1,20/01/2026,BH Shopping
25727,0,20/01/2026,BH Shopping
25728,0,20/01/2026,BH Shopping
25729,1,20/01/2026,BH Shopping
25730,0,20/01/2026,BH Shopping
25731,0,20/01/2026,BH Shopping
25732,1,20/01/2026,BH Shopping
25733,0,20/01/2026,BH Shopping
25734,1,20/01/2026,BH Shopping
25735,0,20/01/2026,BH Shopping
25736,2,20/01/2026,BH Shopping
25737,1,20/01/2026,BH Shopping
25738,0,20/01/2026,BH Shopping
25739,1,20/01/2026,BH Shopping
25740,1,20/01/2026,BH Shopping
25741,1,20/01/2026,BH Shopping
25742,1,20/01/2026,BH Shopping
25743,2,20/01/2026,BH Shopping
25744,2,20/01/2026,BH Shopping
25745,2,20/01/2026,BH Shopping
25746,1,20/01/2026,BH Shopping
25747,1,20/01/2026,BH Shopping
25748,1,20/01/2026,BH Shopping
25749,1,20/01/2026,BH Shopping
25750,2,20/01/2026,BH Shopping
25751,0,20/01/2026,BH Shopping
25752,1,20/01/2026,BH Shopping
25753,0,20/01/2026,BH Shopping
25755,1,20/01/2026,BH Shopping
25756,0,20/01/2026,BH Shopping
25757,1,20/01/2026,BH Shopping
25788,0,20/01/2026,BH Shopping
25796,0,20/01/2026,BH Shopping
25797,0,20/01/2026,BH Shopping
25800,0,20/01/2026,BH Shopping
25808,0,20/01/2026,BH Shopping
25810,0,20/01/2026,BH Shopping
25811,0,20/01/2026,BH Shopping
25812,0,20/01/2026,BH Shopping
25813,0,20/01/2026,BH Shopping
25814,0,20/01/2026,BH Shopping
25815,0,20/01/2026,BH Shopping
25816,0,20/01/2026,BH Shopping
25817,0,20/01/2026,BH Shopping
25818,0,20/01/2026,BH Shopping
25819,0,20/01/2026,BH Shopping
25831,0,20/01/2026,BH Shopping
25838,0,20/01/2026,BH Shopping
25840,0,20/01/2026,BH Shopping
25842,0,20/01/2026,BH Shopping
25846,0,20/01/2026,BH Shopping
25849,0,20/01/2026,BH Shopping
25854,0,20/01/2026,BH Shopping
25855,0,20/01/2026,BH Shopping
25856,0,20/01/2026,BH Shopping
25857,0,20/01/2026,BH Shopping
25858,0,20/01/2026,BH Shopping
25859,0,20/01/2026,BH Shopping
25860,0,20/01/2026,BH Shopping
25862,0,20/01/2026,BH Shopping
25868,0,20/01/2026,BH Shopping
25869,0,20/01/2026,BH Shopping
25880,0,20/01/2026,BH Shopping
25881,0,20/01/2026,BH Shopping
25883,0,20/01/2026,BH Shopping
26056,0,20/01/2026,BH Shopping
26057,0,20/01/2026,BH Shopping
26067,0,20/01/2026,BH Shopping
26092,1,20/01/2026,BH Shopping
26093,1,20/01/2026,BH Shopping
26094,2,20/01/2026,BH Shopping
26101,0,20/01/2026,BH Shopping
26131,0,20/01/2026,BH Shopping
26132,3,20/01/2026,BH Shopping
26139,1,20/01/2026,BH Shopping
26140,1,20/01/2026,BH Shopping
26177,3,20/01/2026,BH Shopping
26178,3,20/01/2026,BH Shopping
26179,2,20/01/2026,BH Shopping
26180,0,20/01/2026,BH Shopping
26181,1,20/01/2026,BH Shopping
26182,4,20/01/2026,BH Shopping
26183,1,20/01/2026,BH Shopping
26184,3,20/01/2026,BH Shopping
26185,0,20/01/2026,BH Shopping
26190,3,20/01/2026,BH Shopping
26202,0,20/01/2026,BH Shopping
26203,2,20/01/2026,BH Shopping
26204,1,20/01/2026,BH Shopping
26205,0,20/01/2026,BH Shopping
26206,2,20/01/2026,BH Shopping
26207,0,20/01/2026,BH Shopping
26208,1,20/01/2026,BH Shopping
26209,1,20/01/2026,BH Shopping
26210,1,20/01/2026,BH Shopping
26211,2,20/01/2026,BH Shopping
26212,2,20/01/2026,BH Shopping
26213,3,20/01/2026,BH Shopping
26214,3,20/01/2026,BH Shopping
26215,5,20/01/2026,BH Shopping
26216,2,20/01/2026,BH Shopping
26217,2,20/01/2026,BH Shopping
26218,4,20/01/2026,BH Shopping
26219,1,20/01/2026,BH Shopping
26220,1,20/01/2026,BH Shopping
26221,0,20/01/2026,BH Shopping
26243,0,20/01/2026,BH Shopping
26244,0,20/01/2026,BH Shopping
26245,1,20/01/2026,BH Shopping
26258,1,20/01/2026,BH Shopping
26260,0,20/01/2026,BH Shopping
26268,5,20/01/2026,BH Shopping
26269,2,20/01/2026,BH Shopping
26270,1,20/01/2026,BH Shopping
26275,1,20/01/2026,BH Shopping
26278,1,20/01/2026,BH Shopping
26294,2,20/01/2026,BH Shopping
26322,0,20/01/2026,BH Shopping
26326,0,20/01/2026,BH Shopping
26365,0,20/01/2026,BH Shopping
26366,2,20/01/2026,BH Shopping
26367,2,20/01/2026,BH Shopping
26368,1,20/01/2026,BH Shopping
26369,0,20/01/2026,BH Shopping
26370,2,20/01/2026,BH Shopping
26371,0,20/01/2026,BH Shopping
26372,0,20/01/2026,BH Shopping
26373,0,20/01/2026,BH Shopping
26374,2,20/01/2026,BH Shopping
26375,4,20/01/2026,BH Shopping
26376,1,20/01/2026,BH Shopping
26377,2,20/01/2026,BH Shopping
26378,1,20/01/2026,BH Shopping
26379,0,20/01/2026,BH Shopping
26380,1,20/01/2026,BH Shopping
26381,4,20/01/2026,BH Shopping
26382,0,20/01/2026,BH Shopping
26383,0,20/01/2026,BH Shopping
26384,0,20/01/2026,BH Shopping
26385,0,20/01/2026,BH Shopping
26386,0,20/01/2026,BH Shopping
26387,0,20/01/2026,BH Shopping
26388,1,20/01/2026,BH Shopping
26389,1,20/01/2026,BH Shopping
26399,0,20/01/2026,BH Shopping
26400,0,20/01/2026,BH Shopping
26401,2,20/01/2026,BH Shopping
26402,0,20/01/2026,BH Shopping
26403,0,20/01/2026,BH Shopping
26404,0,20/01/2026,BH Shopping
26405,0,20/01/2026,BH Shopping
26406,0,20/01/2026,BH Shopping
26407,0,20/01/2026,BH Shopping
26408,0,20/01/2026,BH Shopping
26409,2,20/01/2026,BH Shopping
26410,2,20/01/2026,BH Shopping
26411,0,20/01/2026,BH Shopping
26412,0,20/01/2026,BH Shopping
26413,1,20/01/2026,BH Shopping
26414,1,20/01/2026,BH Shopping
26415,0,20/01/2026,BH Shopping
26450,0,20/01/2026,BH Shopping
26583,0,20/01/2026,BH Shopping
26589,0,20/01/2026,BH Shopping
26590,0,20/01/2026,BH Shopping
26598,1,20/01/2026,BH Shopping
26599,2,20/01/2026,BH Shopping
26600,4,20/01/2026,BH Shopping
26601,2,20/01/2026,BH Shopping
26692,0,20/01/2026,BH Shopping
26721,3,20/01/2026,BH Shopping
26722,3,20/01/2026,BH Shopping
26723,2,20/01/2026,BH Shopping
26745,0,20/01/2026,BH Shopping
26746,0,20/01/2026,BH Shopping
26747,0,20/01/2026,BH Shopping
26748,0,20/01/2026,BH Shopping
26749,0,20/01/2026,BH Shopping
26750,0,20/01/2026,BH Shopping
26751,0,20/01/2026,BH Shopping
26752,0,20/01/2026,BH Shopping
26753,0,20/01/2026,BH Shopping
26754,0,20/01/2026,BH Shopping
26755,0,20/01/2026,BH Shopping
26756,1,20/01/2026,BH Shopping
26757,1,20/01/2026,BH Shopping
26758,0,20/01/2026,BH Shopping
26759,1,20/01/2026,BH Shopping
26760,1,20/01/2026,BH Shopping
26761,1,20/01/2026,BH Shopping
26762,0,20/01/2026,BH Shopping
26764,0,20/01/2026,BH Shopping
26766,3,20/01/2026,BH Shopping
26767,3,20/01/2026,BH Shopping
26768,3,20/01/2026,BH Shopping
26769,0,20/01/2026,BH Shopping
26815,0,20/01/2026,BH Shopping
26829,0,20/01/2026,BH Shopping
26842,2,20/01/2026,BH Shopping
26843,1,20/01/2026,BH Shopping
26844,2,20/01/2026,BH Shopping
26845,2,20/01/2026,BH Shopping
26923,0,20/01/2026,BH Shopping
26931,3,20/01/2026,BH Shopping
26932,2,20/01/2026,BH Shopping
26934,1,20/01/2026,BH Shopping
26935,2,20/01/2026,BH Shopping
26936,2,20/01/2026,BH Shopping
26938,5,20/01/2026,BH Shopping
26940,2,20/01/2026,BH Shopping
26942,2,20/01/2026,BH Shopping
26944,2,20/01/2026,BH Shopping
26945,2,20/01/2026,BH Shopping
26946,2,20/01/2026,BH Shopping
26947,3,20/01/2026,BH Shopping
26948,2,20/01/2026,BH Shopping
26949,1,20/01/2026,BH Shopping
26950,2,20/01/2026,BH Shopping
26951,1,20/01/2026,BH Shopping
26952,1,20/01/2026,BH Shopping
26953,2,20/01/2026,BH Shopping
26954,2,20/01/2026,BH Shopping
26955,2,20/01/2026,BH Shopping
26957,1,20/01/2026,BH Shopping
26958,2,20/01/2026,BH Shopping
26959,3,20/01/2026,BH Shopping
26960,0,20/01/2026,BH Shopping
26975,0,20/01/2026,BH Shopping
26978,0,20/01/2026,BH Shopping
26979,0,20/01/2026,BH Shopping
27003,1,20/01/2026,BH Shopping
27013,0,20/01/2026,BH Shopping
27017,2,20/01/2026,BH Shopping
27027,0,20/01/2026,BH Shopping
27028,0,20/01/2026,BH Shopping
27029,0,20/01/2026,BH Shopping
27030,2,20/01/2026,BH Shopping
27031,2,20/01/2026,BH Shopping
27032,0,20/01/2026,BH Shopping
27055,2,20/01/2026,BH Shopping
27056,2,20/01/2026,BH Shopping
27057,0,20/01/2026,BH Shopping
27058,1,20/01/2026,BH Shopping
27059,1,20/01/2026,BH Shopping
27060,1,20/01/2026,BH Shopping
27061,3,20/01/2026,BH Shopping
27062,1,20/01/2026,BH Shopping
27063,1,20/01/2026,BH Shopping
27064,1,20/01/2026,BH Shopping
27065,3,20/01/2026,BH Shopping
27066,3,20/01/2026,BH Shopping
27067,2,20/01/2026,BH Shopping
27068,1,20/01/2026,BH Shopping
27069,2,20/01/2026,BH Shopping
27070,4,20/01/2026,BH Shopping
27071,3,20/01/2026,BH Shopping
27072,2,20/01/2026,BH Shopping
27090,2,20/01/2026,BH Shopping
27097,2,20/01/2026,BH Shopping
27098,0,20/01/2026,BH Shopping
27108,0,20/01/2026,BH Shopping
27109,2,20/01/2026,BH Shopping
27110,1,20/01/2026,BH Shopping
27111,2,20/01/2026,BH Shopping
27112,2,20/01/2026,BH Shopping
27113,2,20/01/2026,BH Shopping
27114,2,20/01/2026,BH Shopping
27115,0,20/01/2026,BH Shopping
27116,0,20/01/2026,BH Shopping
27125,0,20/01/2026,BH Shopping
27130,0,20/01/2026,BH Shopping
27131,0,20/01/2026,BH Shopping
27132,0,20/01/2026,BH Shopping
27133,0,20/01/2026,BH Shopping
27184,0,20/01/2026,BH Shopping
27188,1,20/01/2026,BH Shopping
27189,1,20/01/2026,BH Shopping
27190,0,20/01/2026,BH Shopping
27191,0,20/01/2026,BH Shopping
27192,0,20/01/2026,BH Shopping
27193,0,20/01/2026,BH Shopping
27211,0,20/01/2026,BH Shopping
27219,0,20/01/2026,BH Shopping
27227,0,20/01/2026,BH Shopping
27229,0,20/01/2026,BH Shopping
27230,0,20/01/2026,BH Shopping
27231,0,20/01/2026,BH Shopping
27233,0,20/01/2026,BH Shopping
27234,0,20/01/2026,BH Shopping
27235,0,20/01/2026,BH Shopping
27238,1,20/01/2026,BH Shopping
27251,1,20/01/2026,BH Shopping
27252,3,20/01/2026,BH Shopping
27253,0,20/01/2026,BH Shopping
27254,0,20/01/2026,BH Shopping
27256,1,20/01/2026,BH Shopping
27257,0,20/01/2026,BH Shopping
27258,1,20/01/2026,BH Shopping
27259,1,20/01/2026,BH Shopping
27260,1,20/01/2026,BH Shopping
27261,7,20/01/2026,BH Shopping
27262,0,20/01/2026,BH Shopping
27263,0,20/01/2026,BH Shopping
27264,1,20/01/2026,BH Shopping
27265,0,20/01/2026,BH Shopping
27273,0,20/01/2026,BH Shopping
27274,0,20/01/2026,BH Shopping
27275,0,20/01/2026,BH Shopping
27276,0,20/01/2026,BH Shopping
27277,0,20/01/2026,BH Shopping
27278,0,20/01/2026,BH Shopping
27279,0,20/01/2026,BH Shopping
27280,0,20/01/2026,BH Shopping
27281,1,20/01/2026,BH Shopping
27282,0,20/01/2026,BH Shopping
27283,0,20/01/2026,BH Shopping
27284,0,20/01/2026,BH Shopping
27285,0,20/01/2026,BH Shopping
27286,0,20/01/2026,BH Shopping
27287,0,20/01/2026,BH Shopping
27449,3,20/01/2026,BH Shopping
27482,0,20/01/2026,BH Shopping
27483,0,20/01/2026,BH Shopping
27491,0,20/01/2026,BH Shopping
27495,2,20/01/2026,BH Shopping
27496,2,20/01/2026,BH Shopping
27497,2,20/01/2026,BH Shopping
27498,2,20/01/2026,BH Shopping
27509,0,20/01/2026,BH Shopping
27510,0,20/01/2026,BH Shopping
27511,0,20/01/2026,BH Shopping
27532,0,20/01/2026,BH Shopping
27533,0,20/01/2026,BH Shopping
27534,0,20/01/2026,BH Shopping
27535,0,20/01/2026,BH Shopping
27537,0,20/01/2026,BH Shopping
27538,0,20/01/2026,BH Shopping
27539,0,20/01/2026,BH Shopping
27540,0,20/01/2026,BH Shopping
27541,0,20/01/2026,BH Shopping
27551,0,20/01/2026,BH Shopping
27634,0,20/01/2026,BH Shopping
27660,2,20/01/2026,BH Shopping
27662,0,20/01/2026,BH Shopping
27669,0,20/01/2026,BH Shopping
27673,0,20/01/2026,BH Shopping
27715,1,20/01/2026,BH Shopping
27716,0,20/01/2026,BH Shopping
313,0,20/01/2026,Maceio Shopping
322,0,20/01/2026,Maceio Shopping
338,0,20/01/2026,Maceio Shopping
341,0,20/01/2026,Maceio Shopping
398,0,20/01/2026,Maceio Shopping
610,0,20/01/2026,Maceio Shopping
674,0,20/01/2026,Maceio Shopping
727,1,20/01/2026,Maceio Shopping
887,0,20/01/2026,Maceio Shopping
888,0,20/01/2026,Maceio Shopping
889,0,20/01/2026,Maceio Shopping
890,0,20/01/2026,Maceio Shopping
1049,0,20/01/2026,Maceio Shopping
1100,0,20/01/2026,Maceio Shopping
1109,0,20/01/2026,Maceio Shopping
1119,0,20/01/2026,Maceio Shopping
1276,0,20/01/2026,Maceio Shopping
1277,0,20/01/2026,Maceio Shopping
1362,0,20/01/2026,Maceio Shopping
1363,0,20/01/2026,Maceio Shopping
1367,0,20/01/2026,Maceio Shopping
1368,0,20/01/2026,Maceio Shopping
1405,0,20/01/2026,Maceio Shopping
1438,0,20/01/2026,Maceio Shopping
1499,0,20/01/2026,Maceio Shopping
1526,0,20/01/2026,Maceio Shopping
1712,0,20/01/2026,Maceio Shopping
1941,0,20/01/2026,Maceio Shopping
2197,0,20/01/2026,Maceio Shopping
2200,0,20/01/2026,Maceio Shopping
2202,0,20/01/2026,Maceio Shopping
2207,0,20/01/2026,Maceio Shopping
2208,0,20/01/2026,Maceio Shopping
2217,0,20/01/2026,Maceio Shopping
2398,0,20/01/2026,Maceio Shopping
2403,0,20/01/2026,Maceio Shopping
2617,0,20/01/2026,Maceio Shopping
2646,0,20/01/2026,Maceio Shopping
2693,0,20/01/2026,Maceio Shopping
2697,0,20/01/2026,Maceio Shopping
2721,0,20/01/2026,Maceio Shopping
2723,0,20/01/2026,Maceio Shopping
2725,0,20/01/2026,Maceio Shopping
2811,0,20/01/2026,Maceio Shopping
2842,0,20/01/2026,Maceio Shopping
2844,0,20/01/2026,Maceio Shopping
2845,0,20/01/2026,Maceio Shopping
2867,0,20/01/2026,Maceio Shopping
2881,0,20/01/2026,Maceio Shopping
2930,0,20/01/2026,Maceio Shopping
3056,0,20/01/2026,Maceio Shopping
3065,0,20/01/2026,Maceio Shopping
3099,0,20/01/2026,Maceio Shopping
3147,0,20/01/2026,Maceio Shopping
3190,0,20/01/2026,Maceio Shopping
3406,0,20/01/2026,Maceio Shopping
3462,0,20/01/2026,Maceio Shopping
3532,0,20/01/2026,Maceio Shopping
3533,1,20/01/2026,Maceio Shopping
3554,0,20/01/2026,Maceio Shopping
3555,0,20/01/2026,Maceio Shopping
3556,0,20/01/2026,Maceio Shopping
3573,0,20/01/2026,Maceio Shopping
3746,0,20/01/2026,Maceio Shopping
3747,2,20/01/2026,Maceio Shopping
3751,0,20/01/2026,Maceio Shopping
3800,0,20/01/2026,Maceio Shopping
3823,0,20/01/2026,Maceio Shopping
3825,0,20/01/2026,Maceio Shopping
3871,0,20/01/2026,Maceio Shopping
3882,0,20/01/2026,Maceio Shopping
3901,0,20/01/2026,Maceio Shopping
3904,0,20/01/2026,Maceio Shopping
3905,0,20/01/2026,Maceio Shopping
3906,0,20/01/2026,Maceio Shopping
3969,0,20/01/2026,Maceio Shopping
4028,0,20/01/2026,Maceio Shopping
4030,0,20/01/2026,Maceio Shopping
4031,0,20/01/2026,Maceio Shopping
4032,0,20/01/2026,Maceio Shopping
4033,0,20/01/2026,Maceio Shopping
4034,0,20/01/2026,Maceio Shopping
4035,0,20/01/2026,Maceio Shopping
4054,0,20/01/2026,Maceio Shopping
4111,0,20/01/2026,Maceio Shopping
4112,0,20/01/2026,Maceio Shopping
4113,0,20/01/2026,Maceio Shopping
4114,0,20/01/2026,Maceio Shopping
4140,0,20/01/2026,Maceio Shopping
4141,0,20/01/2026,Maceio Shopping
4147,0,20/01/2026,Maceio Shopping
4148,0,20/01/2026,Maceio Shopping
4149,0,20/01/2026,Maceio Shopping
4160,0,20/01/2026,Maceio Shopping
4310,0,20/01/2026,Maceio Shopping
4312,1,20/01/2026,Maceio Shopping
4325,0,20/01/2026,Maceio Shopping
4347,0,20/01/2026,Maceio Shopping
4348,0,20/01/2026,Maceio Shopping
4349,0,20/01/2026,Maceio Shopping
4350,0,20/01/2026,Maceio Shopping
4351,0,20/01/2026,Maceio Shopping
4352,0,20/01/2026,Maceio Shopping
4353,0,20/01/2026,Maceio Shopping
4354,0,20/01/2026,Maceio Shopping
4355,0,20/01/2026,Maceio Shopping
4356,0,20/01/2026,Maceio Shopping
4357,0,20/01/2026,Maceio Shopping
4358,0,20/01/2026,Maceio Shopping
4359,0,20/01/2026,Maceio Shopping
4362,0,20/01/2026,Maceio Shopping
4363,0,20/01/2026,Maceio Shopping
4364,0,20/01/2026,Maceio Shopping
4365,0,20/01/2026,Maceio Shopping
4366,0,20/01/2026,Maceio Shopping
4367,0,20/01/2026,Maceio Shopping
4368,0,20/01/2026,Maceio Shopping
4372,0,20/01/2026,Maceio Shopping
4380,2,20/01/2026,Maceio Shopping
4382,0,20/01/2026,Maceio Shopping
4395,0,20/01/2026,Maceio Shopping
4434,0,20/01/2026,Maceio Shopping
4456,0,20/01/2026,Maceio Shopping
4457,0,20/01/2026,Maceio Shopping
4459,0,20/01/2026,Maceio Shopping
4460,0,20/01/2026,Maceio Shopping
4497,3,20/01/2026,Maceio Shopping
4499,0,20/01/2026,Maceio Shopping
4550,0,20/01/2026,Maceio Shopping
4600,0,20/01/2026,Maceio Shopping
4658,0,20/01/2026,Maceio Shopping
4660,0,20/01/2026,Maceio Shopping
4687,0,20/01/2026,Maceio Shopping
4688,0,20/01/2026,Maceio Shopping
4700,0,20/01/2026,Maceio Shopping
4725,0,20/01/2026,Maceio Shopping
4726,0,20/01/2026,Maceio Shopping
4727,1,20/01/2026,Maceio Shopping
4728,2,20/01/2026,Maceio Shopping
4750,0,20/01/2026,Maceio Shopping
4882,0,20/01/2026,Maceio Shopping
4980,0,20/01/2026,Maceio Shopping
4981,0,20/01/2026,Maceio Shopping
5049,0,20/01/2026,Maceio Shopping
5702,0,20/01/2026,Maceio Shopping
5703,0,20/01/2026,Maceio Shopping
5704,0,20/01/2026,Maceio Shopping
5705,1,20/01/2026,Maceio Shopping
6332,0,20/01/2026,Maceio Shopping
8144,0,20/01/2026,Maceio Shopping
8145,0,20/01/2026,Maceio Shopping
8146,0,20/01/2026,Maceio Shopping
8152,0,20/01/2026,Maceio Shopping
8153,0,20/01/2026,Maceio Shopping
8154,0,20/01/2026,Maceio Shopping
8155,0,20/01/2026,Maceio Shopping
8156,0,20/01/2026,Maceio Shopping
8157,3,20/01/2026,Maceio Shopping
8158,0,20/01/2026,Maceio Shopping
8159,0,20/01/2026,Maceio Shopping
8520,0,20/01/2026,Maceio Shopping
8521,1,20/01/2026,Maceio Shopping
20715,0,20/01/2026,Maceio Shopping
20716,0,20/01/2026,Maceio Shopping
20717,0,20/01/2026,Maceio Shopping
20718,0,20/01/2026,Maceio Shopping
20719,0,20/01/2026,Maceio Shopping
20720,0,20/01/2026,Maceio Shopping
20721,0,20/01/2026,Maceio Shopping
20722,0,20/01/2026,Maceio Shopping
20723,0,20/01/2026,Maceio Shopping
20737,0,20/01/2026,Maceio Shopping
20755,0,20/01/2026,Maceio Shopping
20790,0,20/01/2026,Maceio Shopping
20791,0,20/01/2026,Maceio Shopping
20792,0,20/01/2026,Maceio Shopping
20793,0,20/01/2026,Maceio Shopping
20833,0,20/01/2026,Maceio Shopping
20834,0,20/01/2026,Maceio Shopping
20875,0,20/01/2026,Maceio Shopping
20877,0,20/01/2026,Maceio Shopping
